time,temp,rhum,wspd
2024-04-15 07:00:00,8.24,80.36,0.58
2024-04-15 08:00:00,7.16,78.13,0.93
2024-04-15 09:00:00,6.81,72.56,0.81
2024-04-15 10:00:00,7.49,73.65,0.52
2024-04-15 11:00:00,8.97,78.1,0.47
2024-04-15 12:00:00,8.55,71.29,0.7
2024-04-15 13:00:00,13.12,68.16,1.01
2024-04-15 14:00:00,12.9,63.5,0.93
2024-04-15 15:00:00,15.03,63.76,1.4
2024-04-15 16:00:00,14.69,61.17,1.59
2024-04-15 17:00:00,15.8,62.27,2.03
2024-04-15 18:00:00,15.31,50.0,2.35
2024-04-15 19:00:00,15.74,54.12,1.94
2024-04-15 20:00:00,18.91,56.95,3.38
2024-04-15 21:00:00,16.8,57.45,2.6
2024-04-15 22:00:00,18.96,55.88,2.54
2024-04-15 23:00:00,15.94,54.84,2.44
2024-04-16 00:00:00,14.65,56.13,2.43
2024-04-16 01:00:00,15.3,62.62,2.76
2024-04-16 02:00:00,13.23,61.61,1.74
2024-04-16 03:00:00,11.32,73.48,1.11
2024-04-16 04:00:00,10.12,75.32,1.17
2024-04-16 05:00:00,8.03,71.8,1.18
2024-04-16 06:00:00,9.18,73.21,0.1
2024-04-16 07:00:00,9.53,73.49,0.83
2024-04-16 08:00:00,6.59,77.69,0.1
2024-04-16 09:00:00,7.16,81.34,0.1
2024-04-16 10:00:00,7.83,74.97,0.27
2024-04-16 11:00:00,12.69,79.55,0.71
2024-04-16 12:00:00,8.75,73.94,0.77
2024-04-16 13:00:00,10.87,75.1,0.89
2024-04-16 14:00:00,13.48,66.96,1.38
2024-04-16 15:00:00,14.76,62.37,0.87
2024-04-16 16:00:00,15.35,54.75,1.82
2024-04-16 17:00:00,15.33,56.03,1.84
2024-04-16 18:00:00,16.46,52.74,2.88
2024-04-16 19:00:00,19.78,45.09,2.45
2024-04-16 20:00:00,17.83,56.48,2.91
2024-04-16 21:00:00,19.3,53.78,3.26
2024-04-16 22:00:00,18.12,60.17,2.61
2024-04-16 23:00:00,15.59,57.79,2.68
2024-04-17 00:00:00,15.53,63.01,2.46
2024-04-17 01:00:00,14.18,57.63,2.31
2024-04-17 02:00:00,12.67,63.01,1.67
2024-04-17 03:00:00,14.83,66.38,1.53
2024-04-17 04:00:00,10.1,78.34,1.43
2024-04-17 05:00:00,7.82,78.11,0.99
2024-04-17 06:00:00,8.04,74.77,0.49
2024-04-17 07:00:00,7.92,76.74,0.47
2024-04-17 08:00:00,7.01,72.94,0.21
2024-04-17 09:00:00,6.92,74.89,0.1
2024-04-17 10:00:00,9.53,72.6,0.22
2024-04-17 11:00:00,8.5,75.6,0.49
2024-04-17 12:00:00,9.12,73.39,0.87
2024-04-17 13:00:00,12.16,65.82,0.67
2024-04-17 14:00:00,13.12,65.96,1.1
2024-04-17 15:00:00,12.77,62.23,1.41
2024-04-17 16:00:00,14.94,59.98,1.75
2024-04-17 17:00:00,17.97,61.4,2.44
2024-04-17 18:00:00,17.15,54.29,2.36
2024-04-17 19:00:00,17.04,55.81,2.72
2024-04-17 20:00:00,17.21,55.26,2.38
2024-04-17 21:00:00,16.03,59.12,2.93
2024-04-17 22:00:00,16.02,53.73,2.41
2024-04-17 23:00:00,17.4,58.16,2.56
2024-04-18 00:00:00,15.13,60.3,2.57
2024-04-18 01:00:00,15.81,61.59,1.94
2024-04-18 02:00:00,13.01,61.1,1.75
2024-04-18 03:00:00,10.62,71.5,1.52
2024-04-18 04:00:00,8.68,69.57,1.16
2024-04-18 05:00:00,12.3,73.64,1.0
2024-04-18 06:00:00,5.26,79.63,0.72
2024-04-18 07:00:00,9.16,70.82,0.89
2024-04-18 08:00:00,8.42,73.06,0.1
2024-04-18 09:00:00,7.45,77.62,0.24
2024-04-18 10:00:00,8.1,71.53,0.1
2024-04-18 11:00:00,8.61,77.8,0.76
2024-04-18 12:00:00,9.61,68.14,0.55
2024-04-18 13:00:00,13.01,66.98,0.74
2024-04-18 14:00:00,10.95,61.53,1.25
2024-04-18 15:00:00,14.2,61.53,1.52
2024-04-18 16:00:00,16.06,55.16,1.4
2024-04-18 17:00:00,15.66,54.02,2.08
2024-04-18 18:00:00,17.12,55.17,2.79
2024-04-18 19:00:00,17.86,60.06,2.31
2024-04-18 20:00:00,17.45,53.31,2.27
2024-04-18 21:00:00,16.79,47.61,2.69
2024-04-18 22:00:00,17.11,53.47,3.22
2024-04-18 23:00:00,15.91,57.6,2.49
2024-04-19 00:00:00,15.08,59.2,2.16
2024-04-19 01:00:00,15.77,57.09,2.25
2024-04-19 02:00:00,13.1,64.45,1.28
2024-04-19 03:00:00,12.61,64.9,1.52
2024-04-19 04:00:00,10.45,70.44,1.52
2024-04-19 05:00:00,6.95,72.26,0.74
2024-04-19 06:00:00,8.27,70.76,1.23
2024-04-19 07:00:00,6.09,79.41,0.35
2024-04-19 08:00:00,6.43,78.57,0.87
2024-04-19 09:00:00,5.92,79.41,0.1
2024-04-19 10:00:00,8.01,75.77,0.61
2024-04-19 11:00:00,9.75,70.95,0.1
2024-04-19 12:00:00,10.72,70.75,0.9
2024-04-19 13:00:00,9.49,67.96,0.94
2024-04-19 14:00:00,12.1,58.69,0.92
2024-04-19 15:00:00,15.31,65.58,1.69
2024-04-19 16:00:00,16.68,59.98,1.31
2024-04-19 17:00:00,16.08,52.53,2.08
2024-04-19 18:00:00,19.13,53.02,2.63
2024-04-19 19:00:00,16.31,55.49,2.41
2024-04-19 20:00:00,16.1,49.44,2.51
2024-04-19 21:00:00,18.78,51.97,2.53
2024-04-19 22:00:00,16.29,54.97,2.68
2024-04-19 23:00:00,15.51,54.42,2.44
2024-04-20 00:00:00,16.16,63.36,2.33
2024-04-20 01:00:00,13.46,58.95,2.69
2024-04-20 02:00:00,13.12,63.68,2.04
2024-04-20 03:00:00,11.66,66.9,1.56
2024-04-20 04:00:00,10.44,68.12,0.88
2024-04-20 05:00:00,9.72,74.25,0.59
2024-04-20 06:00:00,8.43,75.79,0.27
2024-04-20 07:00:00,6.47,75.1,0.64
2024-04-20 08:00:00,9.34,82.3,0.25
2024-04-20 09:00:00,6.08,82.03,0.27
2024-04-20 10:00:00,8.28,74.69,0.1
2024-04-20 11:00:00,11.55,70.99,0.62
2024-04-20 12:00:00,9.93,67.93,0.74
2024-04-20 13:00:00,12.45,66.36,0.79
2024-04-20 14:00:00,11.24,67.72,0.98
2024-04-20 15:00:00,13.34,60.7,1.26
2024-04-20 16:00:00,15.6,61.89,1.41
2024-04-20 17:00:00,14.79,56.98,2.22
2024-04-20 18:00:00,18.13,51.05,2.09
2024-04-20 19:00:00,18.71,51.49,2.53
2024-04-20 20:00:00,17.51,52.01,3.11
2024-04-20 21:00:00,18.93,57.37,2.53
2024-04-20 22:00:00,16.21,56.05,2.23
2024-04-20 23:00:00,18.11,57.41,2.59
2024-04-21 00:00:00,15.18,59.7,2.36
2024-04-21 01:00:00,15.04,60.83,1.77
2024-04-21 02:00:00,14.65,69.88,1.99
2024-04-21 03:00:00,11.55,64.47,1.42
2024-04-21 04:00:00,9.29,76.45,0.83
2024-04-21 05:00:00,8.56,73.04,0.84
2024-04-21 06:00:00,10.93,70.72,0.11
2024-04-21 07:00:00,10.69,74.25,0.12
2024-04-21 08:00:00,8.61,74.25,0.43
2024-04-21 09:00:00,8.48,78.54,0.29
2024-04-21 10:00:00,9.14,79.18,0.33
2024-04-21 11:00:00,9.37,67.7,0.64
2024-04-21 12:00:00,11.06,73.65,1.05
2024-04-21 13:00:00,12.32,71.48,0.72
2024-04-21 14:00:00,12.99,63.83,1.39
2024-04-21 15:00:00,13.73,57.4,1.41
2024-04-21 16:00:00,14.64,61.71,1.93
2024-04-21 17:00:00,17.81,51.87,2.14
2024-04-21 18:00:00,19.35,55.56,2.74
2024-04-21 19:00:00,17.14,56.06,2.3
2024-04-21 20:00:00,16.92,52.68,2.64
2024-04-21 21:00:00,15.96,54.53,2.81
2024-04-21 22:00:00,17.87,51.92,2.4
2024-04-21 23:00:00,14.98,60.22,2.8
2024-04-22 00:00:00,16.98,61.08,1.85
2024-04-22 01:00:00,16.76,71.39,1.75
2024-04-22 02:00:00,14.33,68.26,1.46
2024-04-22 03:00:00,13.08,70.46,0.99
2024-04-22 04:00:00,11.7,74.09,0.94
2024-04-22 05:00:00,8.95,81.28,0.94
2024-04-22 06:00:00,8.03,72.14,1.07
2024-04-22 07:00:00,8.82,75.44,0.1
2024-04-22 08:00:00,8.56,78.45,0.54
2024-04-22 09:00:00,9.48,78.78,0.49
2024-04-22 10:00:00,8.76,76.38,0.43
2024-04-22 11:00:00,9.02,70.48,0.1
2024-04-22 12:00:00,10.37,70.8,0.58
2024-04-22 13:00:00,14.19,69.37,0.89
2024-04-22 14:00:00,13.4,65.3,1.5
2024-04-22 15:00:00,15.77,63.69,2.03
2024-04-22 16:00:00,14.8,58.66,2.44
2024-04-22 17:00:00,17.45,57.82,2.36
2024-04-22 18:00:00,14.78,53.13,2.37
2024-04-22 19:00:00,17.62,58.77,2.54
2024-04-22 20:00:00,17.89,58.16,2.6
2024-04-22 21:00:00,19.09,55.69,2.96
2024-04-22 22:00:00,18.0,55.9,3.12
2024-04-22 23:00:00,19.53,57.45,2.19
2024-04-23 00:00:00,15.14,61.51,2.27
2024-04-23 01:00:00,15.25,61.24,2.3
2024-04-23 02:00:00,12.92,65.57,1.64
2024-04-23 03:00:00,9.94,69.0,1.66
2024-04-23 04:00:00,11.49,77.41,1.18
2024-04-23 05:00:00,8.56,68.1,1.07
2024-04-23 06:00:00,9.34,80.35,0.7
2024-04-23 07:00:00,6.82,76.94,0.53
2024-04-23 08:00:00,9.81,74.21,0.65
2024-04-23 09:00:00,8.95,75.72,0.2
2024-04-23 10:00:00,8.31,76.71,0.3
2024-04-23 11:00:00,8.01,70.2,0.27
2024-04-23 12:00:00,9.99,69.39,0.29
2024-04-23 13:00:00,11.32,68.18,0.77
2024-04-23 14:00:00,11.85,62.07,1.28
2024-04-23 15:00:00,13.46,62.75,1.31
2024-04-23 16:00:00,15.98,61.83,1.89
2024-04-23 17:00:00,16.15,57.51,2.2
2024-04-23 18:00:00,16.78,57.19,2.43
2024-04-23 19:00:00,17.58,59.45,2.73
2024-04-23 20:00:00,17.41,54.57,2.79
2024-04-23 21:00:00,16.84,53.28,3.29
2024-04-23 22:00:00,17.82,53.2,2.68
2024-04-23 23:00:00,17.18,54.99,3.0
2024-04-24 00:00:00,17.08,55.61,2.0
2024-04-24 01:00:00,13.77,61.84,2.37
2024-04-24 02:00:00,13.21,65.49,1.68
2024-04-24 03:00:00,12.62,63.45,1.34
2024-04-24 04:00:00,8.89,71.55,1.55
2024-04-24 05:00:00,9.0,77.97,0.84
2024-04-24 06:00:00,9.6,77.42,0.77
2024-04-24 07:00:00,7.72,75.27,0.35
2024-04-24 08:00:00,6.25,79.3,0.52
2024-04-24 09:00:00,11.22,73.99,0.18
2024-04-24 10:00:00,6.75,74.0,0.27
2024-04-24 11:00:00,9.61,75.71,0.47
2024-04-24 12:00:00,11.08,72.43,0.66
2024-04-24 13:00:00,14.34,66.65,0.96
2024-04-24 14:00:00,14.81,65.92,0.82
2024-04-24 15:00:00,13.54,65.03,1.3
2024-04-24 16:00:00,16.37,60.5,1.67
2024-04-24 17:00:00,17.47,53.23,2.08
2024-04-24 18:00:00,19.67,58.48,1.87
2024-04-24 19:00:00,19.84,48.75,2.97
2024-04-24 20:00:00,20.35,52.11,1.95
2024-04-24 21:00:00,16.4,51.22,2.49
2024-04-24 22:00:00,16.52,49.59,2.19
2024-04-24 23:00:00,15.56,59.32,2.46
2024-04-25 00:00:00,15.86,57.46,2.19
2024-04-25 01:00:00,12.49,67.22,2.4
2024-04-25 02:00:00,15.11,63.92,1.47
2024-04-25 03:00:00,11.29,69.54,1.34
2024-04-25 04:00:00,10.26,71.04,1.05
2024-04-25 05:00:00,10.85,70.55,0.68
2024-04-25 06:00:00,9.57,79.23,0.48
2024-04-25 07:00:00,9.49,73.21,0.27
2024-04-25 08:00:00,9.06,72.58,0.1
2024-04-25 09:00:00,7.63,77.99,0.46
2024-04-25 10:00:00,7.71,75.6,0.42
2024-04-25 11:00:00,11.19,72.47,0.48
2024-04-25 12:00:00,12.31,64.73,0.67
2024-04-25 13:00:00,12.9,69.23,1.11
2024-04-25 14:00:00,14.26,65.35,1.17
2024-04-25 15:00:00,14.66,65.26,1.37
2024-04-25 16:00:00,14.57,61.97,1.48
2024-04-25 17:00:00,15.43,58.38,1.99
2024-04-25 18:00:00,17.67,54.79,2.18
2024-04-25 19:00:00,18.23,56.21,2.18
2024-04-25 20:00:00,17.13,50.11,2.83
2024-04-25 21:00:00,19.43,58.67,2.57
2024-04-25 22:00:00,19.04,46.41,2.92
2024-04-25 23:00:00,15.69,61.09,2.57
2024-04-26 00:00:00,16.76,58.61,2.29
2024-04-26 01:00:00,14.67,65.33,2.02
2024-04-26 02:00:00,15.12,61.62,1.29
2024-04-26 03:00:00,11.62,71.66,1.42
2024-04-26 04:00:00,9.9,73.4,0.71
2024-04-26 05:00:00,12.51,72.09,1.06
2024-04-26 06:00:00,8.82,76.26,0.37
2024-04-26 07:00:00,8.17,75.64,0.43
2024-04-26 08:00:00,7.58,71.85,0.32
2024-04-26 09:00:00,8.72,79.01,0.46
2024-04-26 10:00:00,8.33,78.44,0.1
2024-04-26 11:00:00,10.07,71.22,0.78
2024-04-26 12:00:00,11.51,72.96,0.98
2024-04-26 13:00:00,11.42,68.21,0.81
2024-04-26 14:00:00,15.12,63.97,1.01
2024-04-26 15:00:00,14.07,61.54,1.56
2024-04-26 16:00:00,16.26,52.69,1.89
2024-04-26 17:00:00,17.14,57.15,2.32
2024-04-26 18:00:00,17.53,54.8,2.35
2024-04-26 19:00:00,21.1,55.23,2.61
2024-04-26 20:00:00,19.35,60.18,2.76
2024-04-26 21:00:00,19.65,49.11,2.73
2024-04-26 22:00:00,18.25,52.54,2.94
2024-04-26 23:00:00,16.98,54.31,2.99
2024-04-27 00:00:00,17.28,55.02,2.46
2024-04-27 01:00:00,13.79,61.39,2.64
2024-04-27 02:00:00,14.93,64.14,1.91
2024-04-27 03:00:00,12.49,65.49,1.68
2024-04-27 04:00:00,10.33,74.36,1.42
2024-04-27 05:00:00,8.77,67.69,1.01
2024-04-27 06:00:00,8.23,74.92,0.26
2024-04-27 07:00:00,9.48,75.82,0.63
2024-04-27 08:00:00,7.11,71.44,0.13
2024-04-27 09:00:00,8.54,73.19,0.25
2024-04-27 10:00:00,8.02,75.43,1.07
2024-04-27 11:00:00,11.39,73.37,0.1
2024-04-27 12:00:00,12.12,76.24,1.03
2024-04-27 13:00:00,13.38,70.09,1.13
2024-04-27 14:00:00,14.34,65.64,1.3
2024-04-27 15:00:00,16.15,62.89,1.63
2024-04-27 16:00:00,16.85,56.92,1.6
2024-04-27 17:00:00,17.15,57.91,2.29
2024-04-27 18:00:00,20.12,56.43,2.57
2024-04-27 19:00:00,17.42,56.19,2.21
2024-04-27 20:00:00,18.22,55.52,2.81
2024-04-27 21:00:00,18.29,49.85,2.63
2024-04-27 22:00:00,16.39,54.14,3.15
2024-04-27 23:00:00,17.82,61.98,2.53
2024-04-28 00:00:00,16.92,59.63,2.4
2024-04-28 01:00:00,16.63,60.4,2.27
2024-04-28 02:00:00,15.96,65.71,1.98
2024-04-28 03:00:00,9.13,69.48,1.45
2024-04-28 04:00:00,13.22,72.51,0.6
2024-04-28 05:00:00,9.9,74.84,0.66
2024-04-28 06:00:00,9.45,78.05,0.65
2024-04-28 07:00:00,7.06,80.09,0.53
2024-04-28 08:00:00,8.36,71.44,0.1
2024-04-28 09:00:00,9.8,74.34,0.57
2024-04-28 10:00:00,10.16,75.2,0.51
2024-04-28 11:00:00,10.05,73.3,0.82
2024-04-28 12:00:00,12.26,67.39,0.89
2024-04-28 13:00:00,11.67,60.61,0.87
2024-04-28 14:00:00,13.15,70.01,1.8
2024-04-28 15:00:00,14.49,62.44,2.04
2024-04-28 16:00:00,15.21,56.49,1.98
2024-04-28 17:00:00,17.02,58.15,2.19
2024-04-28 18:00:00,20.01,55.35,2.08
2024-04-28 19:00:00,18.68,54.62,2.7
2024-04-28 20:00:00,19.17,53.24,2.01
2024-04-28 21:00:00,18.44,52.52,2.38
2024-04-28 22:00:00,18.57,50.11,2.27
2024-04-28 23:00:00,17.97,60.7,3.07
2024-04-29 00:00:00,17.07,55.43,2.53
2024-04-29 01:00:00,12.46,60.36,2.08
2024-04-29 02:00:00,15.88,59.99,2.14
2024-04-29 03:00:00,13.95,71.21,1.71
2024-04-29 04:00:00,10.1,70.87,1.4
2024-04-29 05:00:00,9.22,75.94,1.22
2024-04-29 06:00:00,13.71,74.72,0.17
2024-04-29 07:00:00,7.42,77.83,0.2
2024-04-29 08:00:00,7.84,72.76,0.1
2024-04-29 09:00:00,9.37,77.53,0.66
2024-04-29 10:00:00,9.35,75.63,0.67
2024-04-29 11:00:00,9.54,75.71,0.49
2024-04-29 12:00:00,11.03,71.16,0.95
2024-04-29 13:00:00,13.32,68.14,0.73
2024-04-29 14:00:00,14.26,68.08,0.97
2024-04-29 15:00:00,14.86,68.93,1.35
2024-04-29 16:00:00,19.79,51.24,1.66
2024-04-29 17:00:00,17.05,50.8,2.23
2024-04-29 18:00:00,19.89,58.43,2.58
2024-04-29 19:00:00,17.66,49.37,2.44
2024-04-29 20:00:00,17.01,52.02,2.72
2024-04-29 21:00:00,20.32,48.26,2.64
2024-04-29 22:00:00,19.96,56.06,2.02
2024-04-29 23:00:00,14.11,55.2,2.45
2024-04-30 00:00:00,16.84,59.3,2.14
2024-04-30 01:00:00,14.86,57.38,2.07
2024-04-30 02:00:00,14.84,64.25,2.14
2024-04-30 03:00:00,14.93,67.66,2.03
2024-04-30 04:00:00,13.11,70.7,1.25
2024-04-30 05:00:00,9.41,74.94,0.93
2024-04-30 06:00:00,8.87,77.16,0.69
2024-04-30 07:00:00,8.69,76.46,0.45
2024-04-30 08:00:00,10.75,75.57,0.34
2024-04-30 09:00:00,10.1,75.67,0.1
2024-04-30 10:00:00,9.95,75.82,0.26
2024-04-30 11:00:00,8.67,69.26,0.1
2024-04-30 12:00:00,10.7,70.77,0.91
2024-04-30 13:00:00,12.04,71.74,1.33
2024-04-30 14:00:00,13.65,68.53,1.34
2024-04-30 15:00:00,14.13,71.89,0.88
2024-04-30 16:00:00,15.68,59.75,1.97
2024-04-30 17:00:00,19.04,55.74,2.08
2024-04-30 18:00:00,19.1,52.46,2.42
2024-04-30 19:00:00,18.94,52.33,2.46
2024-04-30 20:00:00,21.3,55.59,2.74
2024-04-30 21:00:00,19.76,58.66,3.04
2024-04-30 22:00:00,17.99,52.66,3.48
2024-04-30 23:00:00,16.78,49.66,2.54
2024-05-01 00:00:00,19.04,61.46,1.93
2024-05-01 01:00:00,16.71,62.1,2.01
2024-05-01 02:00:00,14.21,61.27,1.72
2024-05-01 03:00:00,14.22,70.54,1.41
2024-05-01 04:00:00,14.26,73.53,0.98
2024-05-01 05:00:00,10.18,73.98,0.25
2024-05-01 06:00:00,11.2,73.11,0.98
2024-05-01 07:00:00,10.45,73.43,0.89
2024-05-01 08:00:00,9.49,71.74,0.39
2024-05-01 09:00:00,9.42,74.24,0.37
2024-05-01 10:00:00,9.95,73.11,0.19
2024-05-01 11:00:00,11.64,70.07,0.47
2024-05-01 12:00:00,12.05,70.42,0.47
2024-05-01 13:00:00,13.32,66.19,0.98
2024-05-01 14:00:00,14.28,63.44,1.37
2024-05-01 15:00:00,16.47,62.55,1.63
2024-05-01 16:00:00,17.44,63.88,1.58
2024-05-01 17:00:00,18.96,57.12,1.86
2024-05-01 18:00:00,17.93,48.28,2.53
2024-05-01 19:00:00,18.8,53.49,1.98
2024-05-01 20:00:00,19.95,51.95,2.64
2024-05-01 21:00:00,19.87,58.95,2.82
2024-05-01 22:00:00,20.41,54.84,2.61
2024-05-01 23:00:00,16.41,57.72,2.17
2024-05-02 00:00:00,16.12,55.42,2.41
2024-05-02 01:00:00,17.94,62.29,1.78
2024-05-02 02:00:00,15.87,72.48,1.82
2024-05-02 03:00:00,13.15,69.85,1.19
2024-05-02 04:00:00,13.68,70.51,1.38
2024-05-02 05:00:00,11.87,71.24,0.86
2024-05-02 06:00:00,10.59,78.08,0.51
2024-05-02 07:00:00,8.29,71.49,0.79
2024-05-02 08:00:00,10.0,75.64,0.73
2024-05-02 09:00:00,7.71,71.19,0.1
2024-05-02 10:00:00,9.12,76.42,0.1
2024-05-02 11:00:00,11.96,72.27,0.4
2024-05-02 12:00:00,11.83,69.08,0.67
2024-05-02 13:00:00,14.67,64.84,0.81
2024-05-02 14:00:00,12.47,65.99,1.37
2024-05-02 15:00:00,16.11,60.24,1.76
2024-05-02 16:00:00,16.7,58.01,2.04
2024-05-02 17:00:00,19.87,57.56,1.39
2024-05-02 18:00:00,18.34,56.11,2.4
2024-05-02 19:00:00,20.88,53.48,2.24
2024-05-02 20:00:00,18.49,58.93,2.86
2024-05-02 21:00:00,20.01,51.2,2.52
2024-05-02 22:00:00,17.8,61.03,3.04
2024-05-02 23:00:00,18.96,58.88,2.59
2024-05-03 00:00:00,17.92,56.16,2.04
2024-05-03 01:00:00,17.04,59.96,2.5
2024-05-03 02:00:00,14.75,61.8,1.47
2024-05-03 03:00:00,13.71,67.78,1.46
2024-05-03 04:00:00,14.48,69.77,0.85
2024-05-03 05:00:00,10.44,70.86,0.72
2024-05-03 06:00:00,11.02,71.11,0.33
2024-05-03 07:00:00,10.72,75.29,0.36
2024-05-03 08:00:00,8.17,79.23,0.26
2024-05-03 09:00:00,10.16,72.65,0.1
2024-05-03 10:00:00,8.77,70.26,0.1
2024-05-03 11:00:00,12.3,71.34,0.39
2024-05-03 12:00:00,11.19,65.37,1.15
2024-05-03 13:00:00,14.16,68.51,0.65
2024-05-03 14:00:00,15.96,62.13,1.25
2024-05-03 15:00:00,13.72,67.63,1.57
2024-05-03 16:00:00,17.68,59.25,2.37
2024-05-03 17:00:00,16.83,63.01,2.01
2024-05-03 18:00:00,17.67,54.02,2.43
2024-05-03 19:00:00,19.79,53.22,2.02
2024-05-03 20:00:00,19.3,53.13,2.79
2024-05-03 21:00:00,18.26,49.96,2.37
2024-05-03 22:00:00,19.04,55.14,2.3
2024-05-03 23:00:00,18.45,60.24,3.01
2024-05-04 00:00:00,20.67,57.05,1.5
2024-05-04 01:00:00,16.28,62.26,1.99
2024-05-04 02:00:00,14.47,63.34,1.45
2024-05-04 03:00:00,13.95,66.64,1.74
2024-05-04 04:00:00,11.68,69.16,1.49
2024-05-04 05:00:00,10.49,74.29,1.03
2024-05-04 06:00:00,11.08,71.44,0.25
2024-05-04 07:00:00,9.3,81.09,0.72
2024-05-04 08:00:00,9.35,82.06,0.47
2024-05-04 09:00:00,11.42,72.2,0.42
2024-05-04 10:00:00,10.24,80.1,0.53
2024-05-04 11:00:00,8.98,76.01,0.42
2024-05-04 12:00:00,11.51,73.02,0.96
2024-05-04 13:00:00,13.67,70.83,1.06
2024-05-04 14:00:00,14.8,68.75,0.75
2024-05-04 15:00:00,15.0,63.02,1.36
2024-05-04 16:00:00,17.87,55.54,1.51
2024-05-04 17:00:00,19.25,54.69,2.12
2024-05-04 18:00:00,19.48,51.88,2.33
2024-05-04 19:00:00,19.4,49.85,2.03
2024-05-04 20:00:00,19.52,59.02,2.41
2024-05-04 21:00:00,18.04,53.63,2.54
2024-05-04 22:00:00,18.98,51.4,2.27
2024-05-04 23:00:00,17.27,54.4,2.44
2024-05-05 00:00:00,19.0,63.58,2.52
2024-05-05 01:00:00,17.69,65.37,2.09
2024-05-05 02:00:00,14.25,59.44,1.29
2024-05-05 03:00:00,16.19,62.4,1.62
2024-05-05 04:00:00,11.84,70.67,0.82
2024-05-05 05:00:00,13.55,71.83,1.08
2024-05-05 06:00:00,9.13,72.17,0.25
2024-05-05 07:00:00,10.2,75.62,0.1
2024-05-05 08:00:00,12.16,75.38,0.55
2024-05-05 09:00:00,11.68,71.97,0.48
2024-05-05 10:00:00,10.53,72.84,0.54
2024-05-05 11:00:00,11.15,74.63,0.5
2024-05-05 12:00:00,10.9,68.9,0.49
2024-05-05 13:00:00,15.8,66.33,0.91
2024-05-05 14:00:00,13.05,64.55,1.45
2024-05-05 15:00:00,17.25,61.13,1.81
2024-05-05 16:00:00,13.45,61.53,1.93
2024-05-05 17:00:00,19.55,55.68,1.98
2024-05-05 18:00:00,18.54,58.17,2.12
2024-05-05 19:00:00,20.06,58.03,2.5
2024-05-05 20:00:00,21.81,56.4,2.97
2024-05-05 21:00:00,20.44,49.45,2.31
2024-05-05 22:00:00,18.52,49.77,2.75
2024-05-05 23:00:00,16.7,59.08,2.27
2024-05-06 00:00:00,19.46,54.92,2.37
2024-05-06 01:00:00,17.81,63.48,2.21
2024-05-06 02:00:00,15.83,61.44,1.4
2024-05-06 03:00:00,13.68,70.43,1.61
2024-05-06 04:00:00,14.41,73.97,1.35
2024-05-06 05:00:00,11.21,72.6,1.0
2024-05-06 06:00:00,12.63,75.68,0.43
2024-05-06 07:00:00,8.64,76.2,1.34
2024-05-06 08:00:00,11.54,69.11,0.21
2024-05-06 09:00:00,12.3,79.1,0.1
2024-05-06 10:00:00,11.83,73.88,0.39
2024-05-06 11:00:00,12.98,72.89,0.16
2024-05-06 12:00:00,12.4,71.96,0.56
2024-05-06 13:00:00,13.7,66.76,1.02
2024-05-06 14:00:00,15.04,64.48,1.23
2024-05-06 15:00:00,15.57,62.4,1.72
2024-05-06 16:00:00,18.01,61.97,1.73
2024-05-06 17:00:00,17.78,55.01,1.97
2024-05-06 18:00:00,16.31,51.6,2.03
2024-05-06 19:00:00,18.52,50.2,2.02
2024-05-06 20:00:00,18.27,51.33,2.11
2024-05-06 21:00:00,20.11,56.0,3.09
2024-05-06 22:00:00,17.71,58.85,2.57
2024-05-06 23:00:00,19.58,61.08,2.29
2024-05-07 00:00:00,17.31,56.19,2.11
2024-05-07 01:00:00,17.04,60.54,1.99
2024-05-07 02:00:00,14.72,69.87,2.06
2024-05-07 03:00:00,14.23,68.61,1.34
2024-05-07 04:00:00,14.54,66.42,1.31
2024-05-07 05:00:00,12.87,71.77,1.07
2024-05-07 06:00:00,11.12,77.29,0.95
2024-05-07 07:00:00,9.21,74.14,0.72
2024-05-07 08:00:00,11.22,69.93,0.63
2024-05-07 09:00:00,9.77,82.66,0.19
2024-05-07 10:00:00,8.8,72.02,0.48
2024-05-07 11:00:00,12.05,67.9,0.1
2024-05-07 12:00:00,13.75,70.57,0.47
2024-05-07 13:00:00,15.04,65.18,1.05
2024-05-07 14:00:00,16.42,67.81,1.27
2024-05-07 15:00:00,17.44,56.55,1.64
2024-05-07 16:00:00,19.19,54.47,1.85
2024-05-07 17:00:00,19.51,56.26,1.93
2024-05-07 18:00:00,20.27,57.62,2.02
2024-05-07 19:00:00,21.67,53.43,3.17
2024-05-07 20:00:00,18.84,55.76,2.19
2024-05-07 21:00:00,17.98,50.8,2.83
2024-05-07 22:00:00,20.48,54.9,2.84
2024-05-07 23:00:00,18.72,54.97,2.44
2024-05-08 00:00:00,20.72,52.95,2.02
2024-05-08 01:00:00,13.51,60.49,2.08
2024-05-08 02:00:00,15.31,61.05,1.55
2024-05-08 03:00:00,15.34,67.23,1.56
2024-05-08 04:00:00,13.88,76.55,0.76
2024-05-08 05:00:00,11.86,74.23,0.78
2024-05-08 06:00:00,13.28,69.54,0.16
2024-05-08 07:00:00,12.4,79.69,0.71
2024-05-08 08:00:00,8.07,75.38,0.26
2024-05-08 09:00:00,11.72,70.44,0.31
2024-05-08 10:00:00,10.19,77.62,0.19
2024-05-08 11:00:00,11.6,72.5,0.61
2024-05-08 12:00:00,14.46,69.22,0.16
2024-05-08 13:00:00,15.08,72.31,1.02
